Fecha	Abierto	Alto	Bajo	Cierre	Volumen
2017-04-09	355.33	360.92	347.67	349.4	53479412
2017-04-10	345.57	353.69	341.33	348.22	74221392
2017-04-10	351.02	351.99	344.47	350.15	63540415
2017-04-13	350.82	357.68	350.49	353.01	50976267
2017-04-15	351.41	355.16	351.36	354.51	69647340
2017-04-15	351.54	357.11	346.04	356.63	78564128
2017-04-17	357.25	361.64	356.62	360.15	83192373
2017-04-19	360.07	370.79	351.17	365.08	92314551
2017-04-20	367.12	370.34	360.66	369.07	72180035
2017-04-21	366.19	371.12	360.95	363.16	37789550
2017-04-21	366.69	370.39	363.52	363.58	97332808
2017-04-23	361.79	372.05	353.26	370.83	51416408
2017-04-24	368.84	369.64	368.42	368.54	4457162
2017-04-24	372.84	374.64	363.52	372.28	77916178
2017-04-25	367.51	372.33	365.59	368.3	74549890
2017-04-26	376.33	376.55	368.41	374.54	24949787
2017-05-06	369.36	379.62	366.44	375.43	11580309
2017-05-06	380.96	386.45	372.67	384.84	37377483
2017-05-06	389.27	396.77	378.06	386.79	82857979
2017-05-07	389.47	394.48	387.41	388.02	49252233
2017-05-10	388.23	388.81	378.48	381.74	42375428
2017-05-10	389.73	395.47	379.89	381.71	87371051
2017-05-12	387.52	387.77	381.46	387.04	36006652
2017-05-14	392.95	394.84	387.44	388.01	73601188
2017-05-15	385.62	389.66	381.42	384.75	50899656
2017-05-17	383.65	394.23	375.17	388.49	35306382
2017-05-21	391.47	396.98	390.49	394.4	44945137
2017-05-21	391.09	393.69	387.04	393.01	41190693
2017-05-22	395.7	406.39	393.6	395.73	37655635
2017-05-22	390.58	394.98	384.39	388.1	12668000
2017-05-22	388.33	396.9	380.5	384.54	6482777
2017-05-22	386.0	396.6	385.72	392.16	35520228
2017-05-25	393.22	394.01	389.47	390.91	49749767
2017-05-25	395.63	405.44	386.11	401.32	67220843
2017-05-26	404.61	408.84	394.4	407.72	79109569
2017-05-26	403.63	414.55	397.08	397.55	67190241
2017-05-27	395.22	399.01	393.24	393.38	80928446
2017-05-28	386.2	395.77	384.45	389.29	37857318
2017-05-28	384.11	388.79	375.69	382.14	98049192
2017-05-28	380.92	388.04	379.76	385.9	81258491
2017-05-29	395.52	405.7	393.45	397.8	17512899
2017-05-29	398.32	402.3	396.77	399.4	84041894
2017-05-31	397.4	399.45	387.0	398.28	24443493
2017-06-04	395.44	399.74	388.37	388.89	75929567
2017-06-04	384.72	386.51	375.6	379.34	71063284
2017-06-09	376.81	381.02	368.9	371.54	35645411
2017-06-14	376.29	387.03	369.87	370.17	54045578
2017-06-17	373.34	378.13	362.67	377.48	60205150
2017-06-20	374.62	382.95	366.38	374.4	24928224
2017-06-23	373.94	384.5	369.49	379.71	8238015
2017-06-23	383.27	386.39	373.45	374.72	97411876
2017-06-26	374.66	380.63	367.29	374.91	55773096
2017-06-29	374.92	379.55	372.8	374.21	40707879
2017-07-01	373.34	377.78	370.38	373.31	68029480
2017-07-05	379.0	383.09	369.03	380.78	26011655
2017-07-05	384.8	388.4	383.85	386.9	55145738
2017-07-09	385.74	393.56	378.67	378.99	99390281
2017-07-14	380.28	381.43	369.11	380.34	5941895
2017-07-14	373.0	380.74	369.6	379.54	14036292
2017-07-16	371.83	381.13	367.36	379.94	90094508
2017-07-16	383.29	389.88	371.85	382.93	4843402
2017-07-17	378.31	378.47	369.85	377.72	54197020
2017-07-18	373.37	375.17	372.53	374.48	69197109
2017-07-19	376.1	386.04	369.69	371.37	51367896
2017-07-21	375.27	380.55	371.82	376.16	41831272
2017-07-22	373.65	374.97	363.61	371.52	13344216
2017-07-23	377.37	386.6	373.24	380.31	88796091
2017-07-23	374.87	382.24	368.41	375.13	84749567
2017-07-25	370.67	380.21	368.57	371.05	59668446
2017-07-25	374.27	384.62	367.26	381.12	94228148
2017-07-27	386.44	395.29	382.28	385.72	15896711
2017-07-27	390.25	394.48	389.14	389.95	29648588
2017-07-27	380.3	380.5	377.79	378.25	83108012
2017-07-28	382.2	393.01	372.67	382.55	31540993
2017-07-29	384.77	394.44	377.0	382.76	4467818
2017-07-29	384.51	395.87	383.73	391.57	19651074
2017-07-30	390.99	401.41	387.02	391.12	4004008
2017-07-30	390.91	401.1	386.39	391.52	42669717
2017-07-31	390.77	402.44	387.04	398.98	60864697
2017-07-31	400.01	406.99	388.05	402.3	87420134
2017-08-01	403.26	405.75	392.14	395.73	55348376
2017-08-01	391.53	397.38	391.39	395.52	52102219
2017-08-02	395.23	399.26	392.81	397.39	13107179
2017-08-03	396.02	406.6	389.73	405.74	48996773
2017-08-04	400.83	409.7	396.11	409.46	50583010
2017-08-05	413.31	421.85	401.72	415.67	85585446
2017-08-11	420.51	426.9	411.42	418.31	74975638
2017-08-12	422.12	425.48	411.73	413.72	94515474
2017-08-13	411.8	412.86	411.33	412.7	29714398
2017-08-25	415.38	415.46	411.3	413.64	38530150
2017-08-26	415.45	427.05	414.86	417.26	87269429
2017-08-28	412.95	419.14	412.16	418.93	54483052
2017-08-30	416.34	417.75	414.24	414.61	15826918
2017-08-31	414.85	423.96	402.75	418.64	7654883
2017-09-01	419.48	420.89	418.5	419.69	42478089
2017-09-03	414.55	417.22	402.25	405.95	63074302
2017-09-05	409.54	420.05	408.5	410.31	47670206
2017-09-05	408.62	412.15	401.4	408.77	89292716
2017-09-07	405.91	405.93	396.84	399.9	22140103
2017-09-12	394.84	401.54	391.26	398.53	39244724
2017-09-17	400.41	402.47	388.49	395.55	25299841
2017-09-20	396.43	406.83	384.55	393.51	77395848
2017-09-21	394.93	400.55	388.52	393.39	72532116
2017-09-24	396.79	405.0	393.63	397.65	10352909
2017-09-25	403.92	404.35	392.07	397.14	36424451
2017-09-26	399.14	404.35	397.92	402.65	87113104
2017-09-26	400.39	403.7	396.75	399.65	13193116
2017-09-29	394.52	398.18	387.13	396.03	64957671
2017-09-30	396.99	405.84	390.95	399.59	24134632
2017-10-02	402.11	410.09	399.4	408.09	75687708
2017-10-04	404.19	415.89	399.57	399.98	79531789
2017-10-05	396.8	403.36	390.09	400.24	61318700
2017-10-05	392.32	393.06	386.3	386.35	71804871
2017-10-08	388.24	388.72	377.36	378.64	12111352
2017-10-08	377.67	387.49	375.74	376.25	83025660
2017-10-09	383.7	389.84	378.81	388.65	42233585
2017-10-09	388.47	396.42	385.27	388.25	86207260
2017-10-14	388.18	392.3	383.37	384.97	22135320
2017-10-14	379.38	381.3	370.03	371.63	92562122
2017-10-15	371.3	380.94	361.94	365.78	89378696
2017-10-16	359.69	364.76	351.78	358.31	17936718
2017-10-18	361.75	369.13	353.45	363.85	97969235
2017-10-21	364.84	367.26	356.75	366.09	86724919
2017-10-24	361.98	370.86	361.54	370.22	43358515
2017-10-27	372.82	373.48	368.86	369.19	28044367
2017-10-27	368.23	371.8	359.2	363.99	12747569
2017-10-28	361.35	369.28	352.45	367.42	90020149
2017-10-28	369.98	373.9	361.25	362.06	32561798
2017-10-29	360.77	370.53	358.24	362.26	4715677
2017-10-31	358.13	367.96	349.65	350.03	7966111
2017-11-01	356.62	360.1	353.5	359.71	14286910
2017-11-02	355.96	362.55	348.46	349.54	33897401
2017-11-03	352.73	353.46	344.12	347.41	49806532
2017-11-06	351.02	356.77	341.8	344.94	88264808
2017-11-07	347.14	355.96	345.08	345.91	56977898
2017-11-07	341.96	349.83	341.63	349.73	42166706
2017-11-08	348.28	353.81	347.13	351.37	35430673
2017-11-09	348.76	354.05	339.28	348.75	14165992
2017-11-09	345.99	346.76	339.0	345.53	95376177
2017-11-11	350.93	353.59	344.32	352.25	12864297
2017-11-11	350.26	350.27	347.57	349.0	21141431
2017-11-17	350.48	360.12	341.37	342.69	9982802
2017-11-18	344.41	354.02	340.49	352.73	79628018
2017-11-21	355.23	358.52	350.23	350.57	86927448
2017-11-21	353.32	357.9	349.49	351.0	82066063
2017-11-23	351.35	354.07	346.59	350.28	20138892
2017-11-23	352.92	358.26	349.15	350.59	62353764
2017-11-24	347.15	349.76	344.63	347.66	65742810
2017-11-25	347.36	350.57	344.23	346.18	14850113
2017-11-28	348.43	350.25	338.11	345.14	86284396
2017-12-01	341.32	347.07	337.52	337.69	28869708
2017-12-02	344.34	352.8	336.84	340.02	41141806
2017-12-02	337.28	346.43	330.78	338.89	70054505
2017-12-03	339.69	346.68	331.05	333.73	17056353
2017-12-03	327.21	333.67	319.31	332.52	48682969
2017-12-07	335.55	339.39	332.24	333.42	39083187
2017-12-08	338.12	343.63	338.12	340.05	47911573
2017-12-09	340.15	345.44	337.2	344.75	60495312
2017-12-09	342.66	352.89	339.76	349.02	67911202
2017-12-10	345.23	350.89	339.92	346.19	21571919
2017-12-10	345.71	353.65	338.64	339.25	65733701
2017-12-11	335.7	345.24	328.55	342.76	24861913
2017-12-11	339.73	348.89	331.99	334.94	34871568
2017-12-11	332.45	333.75	325.53	326.85	43461476
2017-12-13	323.72	333.21	315.61	320.76	91939013
2017-12-14	319.97	326.29	317.57	325.35	13709621
2017-12-14	330.02	338.99	325.99	329.23	14719277
2017-12-15	332.45	336.95	325.95	335.67	34859374
2017-12-15	336.65	340.75	328.31	339.14	70035388
2017-12-16	337.17	340.48	329.46	335.1	98079926
2017-12-18	335.51	341.55	326.04	332.87	64858430
2017-12-22	333.58	335.34	332.57	332.98	34336836
2017-12-24	334.72	343.73	329.83	342.49	56080109
2017-12-25	339.34	342.84	332.23	335.53	32943613
2017-12-26	334.24	339.3	328.71	335.05	42964528
2017-12-30	329.77	333.38	324.89	326.28	23322134
2017-12-30	327.95	330.64	326.4	330.34	77381188
2017-12-30	330.09	332.31	326.69	331.66	98413471
2018-01-01	331.71	340.49	326.23	338.32	90245793
2018-01-04	332.28	336.41	323.79	334.89	46104912
2018-01-06	349.35	352.7	348.85	352.13	72992001
2018-01-07	349.39	350.71	340.51	348.49	24924878
2018-01-08	350.73	352.06	350.35	351.27	89452646
2018-01-09	349.49	350.99	339.49	344.71	12828191
2018-01-12	346.99	350.08	340.41	347.1	1677343
2018-01-13	342.78	344.86	342.33	344.12	49748423
2018-01-14	343.8	353.39	338.43	348.74	14036405
2018-01-15	347.4	353.44	345.38	351.24	21911694
2018-01-17	348.29	357.73	347.11	355.76	10006319
2018-01-18	360.64	371.05	353.88	354.12	26602043
2018-01-19	354.13	355.46	344.64	354.9	75333483
2018-01-20	355.02	359.3	345.97	353.55	89063779
2018-01-22	350.68	352.7	344.16	346.38	31755094
2018-01-22	345.12	349.91	338.32	348.63	91248148
2018-01-24	350.97	352.95	347.47	352.09	68564252
2018-01-26	351.74	356.84	343.07	354.68	76982460
2018-01-26	357.18	359.64	351.58	351.94	92811487
2018-01-27	353.85	358.48	349.34	355.08	16503991
2018-01-28	355.16	365.47	347.92	364.93	35819320
2018-01-28	359.5	359.71	356.31	358.23	72289338
2018-01-28	355.12	363.15	352.63	355.84	32268244
2018-01-28	354.56	361.93	352.81	354.22	64365017
2018-01-30	354.41	358.77	343.94	348.38	35237292
2018-02-04	342.64	351.95	336.63	342.07	45953518
2018-02-05	334.66	337.7	331.48	333.07	47682358
2018-02-05	335.95	340.35	331.58	339.56	36978380
2018-02-11	335.59	345.25	327.21	344.31	39629370
2018-02-14	352.1	354.69	348.07	350.35	64337966
2018-02-14	352.47	354.1	348.83	353.89	73331203
2018-02-15	357.21	367.11	347.55	350.32	12611834
2018-02-18	349.83	353.13	347.39	349.69	53932897
2018-02-19	350.31	352.59	348.9	349.55	19168193
2018-02-20	344.51	348.04	335.89	341.7	37857880
2018-02-21	343.13	350.79	338.02	343.74	99853134
2018-02-22	341.91	342.72	340.64	341.69	47414723
2018-02-22	343.7	350.01	333.81	338.7	66839931
2018-02-25	339.65	349.79	337.33	345.48	54471388
2018-02-25	342.29	346.86	338.87	340.09	64088666
2018-03-01	335.69	340.93	332.16	340.5	94893743
2018-03-04	339.44	347.17	332.28	333.69	73472754
2018-03-07	332.63	336.64	329.16	333.01	72841702
2018-03-08	332.97	340.29	330.0	339.01	72958543
2018-03-10	344.56	351.04	341.76	344.65	25596985
2018-03-11	348.48	355.94	343.74	355.11	90832018
2018-03-11	356.16	362.56	355.79	356.8	12543282
2018-03-12	347.57	357.95	337.66	350.04	91472718
2018-03-14	347.99	352.82	340.94	347.8	29476214
2018-03-15	345.24	349.14	338.09	347.4	56211738
2018-03-15	344.8	350.09	343.8	347.29	27097706
2018-03-16	346.07	346.91	339.19	344.52	87305950
2018-03-19	345.28	345.86	341.83	342.84	52811188
2018-03-19	340.81	341.68	334.16	336.66	75096197
2018-03-20	337.44	345.1	330.82	343.16	95865445
2018-03-20	343.27	347.56	338.58	340.65	63080478
2018-03-21	337.83	340.05	333.49	338.94	68257357
2018-03-22	340.07	349.08	334.5	334.67	86191989
2018-03-22	334.7	337.39	330.04	336.74	27014477
2018-03-24	331.73	340.27	329.41	331.29	82108454
2018-03-24	331.83	333.45	322.6	326.53	81300525
2018-03-24	328.13	335.67	326.25	334.73	30235074
2018-03-25	334.59	340.1	329.6	330.89	11170346
2018-03-26	327.52	333.79	318.15	331.89	55328739
2018-03-28	331.84	332.09	329.45	331.63	41701563
2018-03-31	330.86	339.39	324.82	326.33	25326987
2018-04-04	326.52	327.08	320.17	322.39	45262956
2018-04-06	322.39	326.79	321.85	325.95	92428541
2018-04-06	329.48	331.39	327.15	329.59	56750670
2018-04-09	328.88	333.21	323.07	326.5	39330956
2018-04-12	326.51	334.09	324.13	328.53	44244329
2018-04-15	330.21	331.15	328.29	329.98	37636954
2018-04-18	330.73	333.64	329.27	332.23	83329477
2018-04-19	332.84	336.59	324.66	335.51	18737603
2018-04-19	338.84	340.66	332.74	336.73	62895120
2018-04-20	341.03	346.95	340.44	343.34	71424594
2018-04-23	345.15	346.84	337.37	342.12	87419893
2018-04-26	344.88	354.52	335.28	341.59	22898498
2018-04-26	339.78	343.8	329.65	332.22	9584805
2018-05-01	330.33	336.73	325.11	334.44	22625171
2018-05-05	332.36	338.76	327.23	332.47	13825304
2018-05-07	334.8	338.61	327.11	335.29	54397069
2018-05-08	341.46	342.62	333.13	339.13	99388800
2018-05-10	340.23	350.18	337.53	344.78	73368808
2018-05-11	343.81	349.31	339.29	345.82	54745478
2018-05-13	342.15	350.74	333.72	344.87	62558128
2018-05-14	348.84	359.11	341.12	342.39	39473407
2018-05-16	337.92	346.63	333.64	346.23	34386786
2018-05-18	345.63	348.4	342.37	344.54	53234508
2018-05-18	345.28	346.57	335.69	344.37	21728318
2018-05-19	351.34	352.87	350.27	351.48	13770727
2018-05-19	351.8	358.91	344.65	344.99	50780616
2018-05-22	343.07	352.26	335.27	337.01	34489002
2018-05-22	339.36	348.42	337.07	347.07	12076941
2018-05-29	343.88	352.45	337.03	342.03	46186845
2018-05-30	343.11	345.8	337.05	343.12	3309284
2018-06-01	343.57	347.01	340.85	346.48	17562898
2018-06-01	345.44	355.55	340.1	353.16	33037908
2018-06-05	350.7	354.76	346.5	348.17	57140990
2018-06-05	347.73	355.13	338.57	346.72	11976339
2018-06-07	347.94	348.04	342.45	345.24	98348468
2018-06-07	345.41	351.95	338.16	350.32	52220442
2018-06-07	355.63	358.38	349.1	350.32	91342824
2018-06-08	359.67	365.0	358.72	360.45	45276239
2018-06-10	353.73	358.76	345.0	349.18	27341659
2018-06-11	350.3	351.23	347.49	347.65	61038318
2018-06-11	349.73	359.22	345.68	347.55	36540949
2018-06-12	348.04	355.59	339.54	354.1	72814466
2018-06-15	355.88	362.93	352.26	358.67	80218966
2018-06-20	358.76	362.98	353.57	354.92	62303155
2018-06-22	360.26	370.58	353.57	362.87	89165565
2018-06-23	356.25	357.07	350.64	350.98	1274075
2018-06-23	347.63	357.78	339.03	341.97	70090980
2018-06-24	338.3	339.8	336.06	337.98	87018367
2018-06-25	341.69	347.07	341.58	341.86	62518280
2018-06-26	344.71	350.35	336.16	336.97	79423379
2018-06-28	332.23	341.93	327.27	332.16	75484298
2018-06-28	330.54	332.2	323.72	329.35	16248162
2018-06-28	330.9	334.74	330.58	333.63	9148804
2018-06-28	335.94	341.85	327.52	332.64	62024056
2018-07-01	334.06	340.75	326.99	328.7	34939465
2018-07-01	326.6	335.23	325.95	328.61	23838875
2018-07-02	330.73	339.4	324.39	334.73	69878293
2018-07-03	335.33	345.31	334.8	342.52	9102077
2018-07-04	342.63	343.94	339.88	342.75	10259788
2018-07-05	348.41	350.14	338.81	342.91	41961405
2018-07-07	338.98	340.28	335.58	337.8	40282664
2018-07-09	331.38	334.1	327.4	329.67	61554092
2018-07-11	328.54	332.69	324.58	328.53	33233665
2018-07-14	332.39	337.73	328.42	336.11	64225942
2018-07-16	340.52	340.81	338.22	339.9	44048666
2018-07-17	339.3	343.42	329.45	329.96	95911560
2018-07-18	323.0	330.32	317.49	321.28	23046037
2018-07-20	317.1	326.39	308.74	319.44	29329871
2018-07-21	312.4	314.29	305.32	305.78	90004208
2018-07-24	302.98	304.17	295.67	302.09	78241171
2018-07-24	294.92	297.56	294.36	296.37	28197182
2018-07-26	289.64	292.04	288.55	289.66	81727080
2018-07-26	289.86	297.66	285.81	288.67	35324077
2018-08-05	285.44	289.62	283.71	284.7	7917555
2018-08-09	284.75	291.14	276.57	281.65	27687965
2018-08-10	282.68	283.81	282.04	283.23	44452427
2018-08-10	284.15	291.12	281.72	288.01	22690749
2018-08-15	286.25	293.56	282.5	284.85	61488647
2018-08-16	282.46	283.96	276.8	280.75	94889277
2018-08-17	280.64	285.91	280.38	282.92	83181986
2018-08-20	282.05	284.26	277.32	283.58	11110696
2018-08-22	285.1	285.12	283.19	284.83	91947268
2018-08-25	280.03	281.2	279.66	280.04	83587287
2018-08-26	280.41	288.57	276.99	282.17	78049940
2018-08-27	279.94	283.74	278.98	280.33	92317817
2018-08-28	275.54	283.24	269.07	273.05	3651691
2018-08-28	274.51	277.04	270.02	270.97	57558915
2018-08-29	273.35	274.08	273.17	273.74	93993323
2018-09-02	274.13	277.66	273.01	273.32	48690663
2018-09-02	274.33	279.34	274.16	276.53	92828701
2018-09-03	273.2	273.34	266.72	270.17	30319672
2018-09-03	270.26	275.58	264.8	273.77	26715021
2018-09-04	274.06	275.78	272.84	274.32	58397193
2018-09-06	272.81	273.87	267.92	269.82	78167242
2018-09-07	267.78	268.22	264.33	265.29	35125374
2018-09-10	263.6	267.39	260.03	263.07	6243420
2018-09-11	259.67	266.84	256.04	263.71	41044440
2018-09-12	265.06	267.01	262.05	265.7	89414576
2018-09-12	263.59	264.09	257.37	263.49	73645318
2018-09-14	259.91	263.58	256.61	261.22	50674791
2018-09-15	258.79	262.39	256.71	257.15	80187540
2018-09-15	260.32	260.54	260.04	260.3	2167746
2018-09-18	263.36	270.16	260.12	268.97	54643790
2018-09-20	267.05	273.82	266.79	268.08	2083817
2018-09-22	267.37	271.38	263.22	269.69	91769842
2018-09-23	266.46	274.13	265.08	268.58	89523238
2018-09-23	269.7	274.63	268.54	268.71	49746560
2018-09-24	268.88	275.43	261.13	268.72	50940078
2018-09-25	264.68	265.29	259.46	262.65	48377427
2018-09-25	263.5	269.89	259.73	269.34	31683167
2018-09-26	265.28	266.28	260.29	265.05	39830920
2018-09-29	267.84	273.72	260.19	261.52	58411840
2018-09-30	265.73	269.77	262.85	264.86	23648419
2018-10-01	265.48	265.86	261.83	262.18	67556636
2018-10-03	262.32	268.62	259.78	262.97	89975183
2018-10-05	262.07	263.47	257.75	259.69	55503732
2018-10-07	259.88	259.9	254.46	258.98	34083785
2018-10-09	261.4	261.85	255.27	255.55	23846577
2018-10-14	258.35	259.57	253.32	258.85	33004823
2018-10-14	258.68	259.25	255.34	258.72	37584196
2018-10-16	260.21	267.35	253.38	265.61	53170735
2018-10-16	264.12	270.81	261.21	264.48	33129924
2018-10-19	263.04	266.83	255.74	264.71	27105271
2018-10-20	266.24	270.84	264.04	267.55	15872423
2018-10-21	265.07	269.09	261.64	268.23	2096346
2018-10-23	268.66	272.39	265.72	269.57	40021125
2018-10-26	267.71	270.12	259.85	266.69	76861445
2018-10-26	269.25	271.12	266.87	268.78	81129142
2018-10-27	264.12	264.96	260.28	264.78	53870869
2018-10-30	260.67	263.52	254.03	262.48	91502512
2018-10-31	257.6	258.09	254.54	256.88	8647456
2018-10-31	260.55	265.24	253.44	258.66	92790078
2018-11-01	256.29	260.89	251.78	256.53	56036136
2018-11-02	255.65	258.45	253.1	257.44	29439297
2018-11-03	261.25	262.21	258.18	259.09	66830009
2018-11-06	262.22	264.54	256.96	260.64	87783184
2018-11-06	258.93	260.6	257.76	258.69	71354130
2018-11-08	255.89	256.68	251.47	254.01	31971791
2018-11-09	257.17	260.98	254.5	258.29	84092009
2018-11-12	254.03	256.42	246.75	249.0	91200252
2018-11-13	249.6	254.8	243.33	251.64	58947103
2018-11-15	258.72	263.66	258.25	261.42	41831511
2018-11-16	259.0	260.69	253.13	253.36	98283458
2018-11-18	250.62	251.03	249.1	249.31	89580473
2018-11-21	249.05	251.29	247.3	247.58	78828090
2018-11-21	244.37	245.18	240.48	241.9	27974945
2018-11-22	242.55	249.5	239.6	246.65	82351603
2018-11-22	245.68	252.93	241.24	244.5	21196748
2018-11-28	241.72	246.35	236.17	239.35	75774671
2018-11-29	239.52	244.92	238.52	241.42	31506084
2018-11-29	239.26	245.26	235.59	240.46	36386997
2018-11-29	245.73	252.08	245.22	246.71	89575260
2018-12-01	249.67	250.19	249.35	250.12	47684100
2018-12-02	246.37	252.84	243.85	251.76	16555172
2018-12-03	250.73	257.25	248.72	255.06	67632504
2018-12-03	253.91	254.81	246.37	248.98	46730355
2018-12-04	254.11	259.25	246.9	249.59	39286534
2018-12-04	247.94	252.82	246.04	249.63	24476128
2018-12-06	248.95	254.45	246.79	248.03	98940565
2018-12-07	244.59	251.1	237.76	239.1	91599502
2018-12-07	236.77	243.04	231.6	232.77	9398085
2018-12-10	235.32	235.48	234.03	234.5	3066248
2018-12-11	233.66	240.48	231.89	236.6	73096158
2018-12-12	234.44	236.53	232.02	233.88	28269608
2018-12-15	234.89	240.1	232.37	232.98	4822883
2018-12-16	237.82	238.22	232.58	235.08	99309626
2018-12-18	236.08	237.23	230.72	236.35	39471316
2018-12-19	233.37	233.41	229.04	232.93	21798021
2018-12-19	229.73	230.29	229.28	230.14	75319004
2018-12-19	231.97	233.69	227.54	230.44	9438373
2018-12-21	231.31	235.64	225.88	232.42	57664115
2018-12-22	232.88	238.34	232.55	235.94	87424598
2018-12-26	237.56	238.55	232.3	232.41	10995317
2019-01-06	228.99	235.03	224.85	234.99	81642889
2019-01-06	234.48	235.27	231.67	233.27	60975159
2019-01-06	235.33	238.99	229.68	230.89	70631071
2019-01-07	230.99	237.8	228.28	234.38	22612413
2019-01-07	233.07	237.34	229.57	232.03	33938694
2019-01-13	233.65	238.67	227.37	230.19	93663148
2019-01-15	228.15	234.23	222.14	222.44	94748797
2019-01-17	222.73	224.36	217.95	219.34	81851039
2019-01-17	220.02	222.35	216.16	221.59	54302073
2019-01-18	224.87	227.93	221.21	223.97	41481184
2019-01-21	223.38	225.84	218.19	222.57	78830254
2019-01-21	226.91	228.75	220.44	223.55	30881277
2019-01-24	226.79	227.23	224.17	227.03	9579533
2019-01-25	226.16	226.92	223.7	226.03	83620014
2019-01-31	224.34	224.35	220.78	221.89	21564939
2019-02-07	224.8	230.16	222.85	227.4	52391709
2019-02-07	224.35	224.83	224.27	224.45	2445087
2019-02-09	222.53	226.22	217.2	218.03	35635072
2019-02-12	212.92	215.03	208.49	213.15	6322250
2019-02-12	210.55	213.9	210.2	212.64	99101072
2019-02-12	210.91	212.68	205.85	212.6	16829100
2019-02-13	211.74	217.51	209.0	213.01	18028141
2019-02-16	217.68	224.01	214.97	218.68	65729224
2019-02-17	217.72	218.92	211.57	212.28	96420508
2019-02-20	213.54	214.66	210.78	212.32	76231852
2019-02-22	213.38	216.45	207.12	209.82	47567377
2019-02-23	210.36	215.16	206.2	211.92	37265627
2019-02-24	214.36	220.72	211.11	214.38	79323766
2019-02-25	216.14	216.97	211.22	214.31	65761297
2019-02-27	217.31	219.49	216.18	217.38	45718549
2019-03-02	218.48	222.53	213.4	220.98	16536223
2019-03-05	224.37	230.76	219.57	227.66	54769961
2019-03-10	225.13	229.4	224.95	228.57	39289573
2019-03-15	228.18	228.97	221.42	228.06	66427887
2019-03-18	227.06	231.34	226.88	228.07	92771324
2019-03-19	225.95	231.01	221.55	230.42	36914337
2019-03-21	230.4	234.68	229.09	231.08	53959198
2019-03-22	226.36	231.76	226.02	231.57	36488984
2019-03-25	228.33	232.4	226.78	230.72	42465945
2019-03-25	229.12	230.37	228.02	228.91	29058778
2019-03-26	227.96	228.17	224.85	227.13	90636321
2019-03-27	228.78	231.81	226.27	231.48	62465822
2019-03-28	231.46	231.92	228.83	229.95	65076528
2019-03-31	234.74	238.67	232.85	233.19	87045609
2019-03-31	233.16	234.41	229.54	232.0	93011124
2019-03-31	226.94	230.39	220.3	229.8	77247140
2019-04-03	228.9	235.19	225.01	233.16	24826073
2019-04-04	232.48	236.01	226.37	232.15	93992032
2019-04-04	234.08	234.98	230.75	234.2	56480532
2019-04-06	235.58	242.44	231.32	235.96	51584828
2019-04-08	240.32	246.09	234.82	240.61	55695872
2019-04-09	242.68	243.81	236.59	238.36	16432774
2019-04-09	241.09	247.11	236.18	245.99	68509942
2019-04-10	244.84	250.69	244.31	249.31	12794319
2019-04-10	250.96	258.07	249.21	258.0	57617387
2019-04-10	259.47	259.68	257.48	258.32	37290452
2019-04-13	258.31	263.98	252.68	263.84	12759161
2019-04-13	261.92	265.64	257.45	261.47	4005630
2019-04-15	257.78	264.87	256.89	262.52	86795496
2019-04-15	267.18	268.72	267.0	267.91	53280347
2019-04-17	269.08	275.38	266.86	273.38	85731613
2019-04-17	269.29	270.78	267.27	268.09	9482575
2019-04-17	265.13	272.09	258.04	267.48	4208346
2019-04-18	262.52	266.81	258.64	265.3	23953988
2019-04-20	258.11	265.74	251.03	254.01	71315954
2019-04-22	255.25	256.68	253.29	254.85	19198867
2019-04-24	254.37	258.38	247.34	251.77	6541044
2019-04-26	254.97	255.56	247.51	252.47	75934488
2019-05-06	251.76	255.15	251.6	254.48	49496076
2019-05-07	255.39	258.56	252.89	254.83	87441386
2019-05-08	253.77	253.94	247.18	251.03	18339051
2019-05-08	247.92	251.38	246.39	247.81	88493514
2019-05-09	246.63	250.9	243.38	248.6	97615242
2019-05-11	248.96	248.99	246.62	248.94	72512266
2019-05-12	249.48	253.46	244.9	251.42	23817695
2019-05-13	252.06	259.11	251.32	255.26	32304614
2019-05-14	257.43	262.34	256.29	261.92	34207571
2019-05-15	264.52	267.06	260.32	263.39	36970701
2019-05-17	265.17	266.02	260.29	264.19	26670471
2019-05-18	268.44	275.64	267.67	271.12	80943912
2019-05-18	268.81	273.81	267.23	272.88	44957994
2019-05-19	271.5	272.78	267.86	270.92	78012825
2019-05-20	271.69	274.41	266.16	267.54	82499184
2019-05-21	264.36	270.96	260.26	260.79	58351656
2019-05-21	258.76	263.79	252.18	260.39	48359264
2019-05-22	262.49	266.15	261.69	265.76	70229382
2019-05-23	264.21	265.32	256.92	264.75	95659203
2019-05-23	262.56	266.97	257.67	263.36	38209936
2019-05-27	265.01	272.85	263.06	264.31	64371603
2019-05-28	266.85	273.33	264.79	267.04	3261898
2019-05-28	272.08	278.83	271.51	275.19	47577783
2019-05-29	273.31	276.5	271.38	274.73	93569559
2019-06-02	278.78	282.18	276.91	279.69	72938115
2019-06-05	284.4	292.78	276.17	281.29	14662718
2019-06-10	279.08	279.2	273.87	276.89	71213556
2019-06-10	277.83	282.57	270.4	271.95	70983961
2019-06-14	267.65	272.22	263.4	268.07	24676268
2019-06-15	269.26	274.61	266.19	274.11	71210079
2019-06-19	273.76	276.18	266.0	276.02	1376151
2019-06-23	271.92	276.83	269.1	271.43	89833646
